basename,minimum_latitude,maximum_latitude,minimum_longitude,maximum_longitude,start_time,stop_time
m3g20090212t161932,81.33261894792227,87.81371420737013,242.47888908094785,281.9736877828271,2009-02-12T16:19:32,2009-02-12T16:21:41
m3g20090730t114942,-89.99634703093945,-78.29702894177002,0.00013340609459538491,359.994578634604,2009-07-30T11:49:42,2009-07-30T11:55:33
m3g20090730t115533,-78.39846026027476,-27.261586389137893,33.38636948393515,45.60502450518896,2009-07-30T11:55:33,2009-07-30T12:13:11
m3g20090207t142313,-55.12110554015233,79.34928931093674,331.80353785909244,343.18813488162726,2009-02-07T14:23:13,2009-02-07T15:07:19
m3g20081225t074420,-0.8113214613436737,59.51258579119489,196.50655261403583,200.6815901105727,2008-12-25T07:44:20,2008-12-25T08:04:30
m3g20090202t005641,-56.225698388849935,14.476384196066967,46.133697048769825,48.8593300833694,2009-02-02T00:56:41,2009-02-02T01:20:00
m3g20090212t162141,-55.9388698273859,81.34478597504572,261.1646647251081,271.56704553539464,2009-02-12T16:21:41,2009-02-12T17:07:01
m3g20090730t121311,-27.381522026003484,-5.647753064197066,35.154083114515274,38.1788483530292,2009-07-30T12:13:11,2009-07-30T12:20:42
m3g20090730t122111,-4.356680594677924,-2.518447117302441,35.104265292477216,37.737869752783816,2009-07-30T12:21:11,2009-07-30T12:21:48
m3g20081225t133906,11.050066843692914,59.41952813948769,193.47883046750042,197.41559533845626,2008-12-25T13:39:06,2008-12-25T13:55:16
m3g20090730t122229,-0.6599141504241636,52.65146633494961,32.824908939868074,37.71086805631451,2009-07-30T12:22:29,2009-07-30T12:41:20
m3g20090202t024131,-46.68341210062042,54.68022224411999,45.4320794518537,48.663315747698434,2009-02-02T02:41:31,2009-02-02T03:14:56
m3g20081225t233020,-0.974751811324266,59.42065124055846,187.83446598845345,191.9082674436774,2008-12-25T23:30:20,2008-12-25T23:50:30
m3g20090207t161103,-24.68254376679441,89.96805610655503,0.00044842845787930577,359.99936675241736,2009-02-07T16:11:03,2009-02-07T16:55:29
m3g20090212t182852,-1.8847968137035944,53.88010374453562,265.1212267260263,267.80143246453184,2009-02-12T18:28:52,2009-02-12T18:47:21
m3g20090730t161742,-60.03598201689135,2.413208794811939,32.67445773047721,37.89518329479402,2009-07-30T16:17:42,2009-07-30T16:39:18
m3g20090202t031457,-89.3759519961697,-46.64701649765312,0.0010535061909079009,359.9939849292516,2009-02-02T03:14:57,2009-02-02T03:29:00
m3g20081226t072335,20.38317857059396,58.7471746709099,183.84647090093563,187.44551985878232,2008-12-26T07:23:35,2008-12-26T07:36:23
m3g20090212t184721,-89.54613136807234,-1.8633754019734647,226.3458199860441,328.32821428283717,2009-02-12T18:47:21,2009-02-12T19:16:01
m3g20090730t163918,2.3000457169811224,64.80060708493613,28.505656892884392,35.57573497537244,2009-07-30T16:39:18,2009-07-30T17:01:29
m3g20081226t073624,-0.16784931382745902,20.400500811168822,183.54784604510155,185.58511436280787,2008-12-26T07:36:24,2008-12-26T07:43:15
m3g20090207t165529,-89.7347279923785,-24.63496505424053,221.63281321184127,333.4840091742399,2009-02-07T16:55:29,2009-02-07T17:16:39
m3g20090202t042831,-55.70400940935915,88.41327010435171,29.300271739357427,77.03008820157399,2009-02-02T04:28:31,2009-02-02T05:16:00
m3g20081226t151634,-1.479354068259061,58.91697485781989,179.27092021232815,183.14493215603272,2008-12-26T15:16:34,2008-12-26T15:36:43
m3g20090212t201532,22.585066352735357,88.1319475332717,236.5066684531213,281.9340963735724,2009-02-12T20:15:32,2009-02-12T20:37:19
m3g20090730t202434,-85.66397515483227,-57.05874549879668,26.49721491345478,58.0015502241349,2009-07-30T20:24:41,2009-07-30T20:34:32
m3g20090730t203537,-54.11865671319689,-34.92351671024436,30.8186077643684,35.030383395898056,2009-07-30T20:35:37,2009-07-30T20:42:11
m3g20090207t181550,20.466174052584453,89.70268201582941,0.0002886133208867152,359.9999203719159,2009-02-07T18:15:50,2009-02-07T18:38:46
m3g20081227t010750,-2.1185388547408834,59.013956346009856,173.9581135176129,177.87569384345653,2008-12-27T01:07:50,2008-12-27T01:28:14
m3g20090730t204211,-35.11195814687867,-16.717740160919725,30.61954860674189,33.82305794034903,2009-07-30T20:42:11,2009-07-30T20:47:01
m3g20090212t203719,-55.53053819802735,22.605617952294946,264.5398905391416,266.89254019131346,2009-02-12T20:37:19,2009-02-12T21:03:01
m3g20090730t204829,-16.894219711863133,-15.083729501817212,30.59636330502955,33.28301646219663,2009-07-30T20:48:30,2009-07-30T20:49:04
m3g20090730t204955,-12.733442264922266,-12.403067415226905,30.557627115187678,33.190221768743235,2009-07-30T20:49:56,2009-07-30T20:49:59
m3g20090202t063731,32.80750959036109,55.18461820789607,44.059682924844076,46.64167738093611,2009-02-02T06:37:31,2009-02-02T06:44:53
m3g20090207t183846,-54.894454818731326,20.511946939572283,329.68939847281473,333.2969043498703,2009-02-07T18:38:46,2009-02-07T19:03:19
m3g20090730t205153,-7.142622530674568,52.71152677329476,27.88686156676702,33.073106790981434,2009-07-30T20:51:53,2009-07-30T21:13:00
m3g20081227t090105,-2.0864921982427167,58.3601044806046,169.71495491754754,173.58149808108482,2008-12-27T09:01:05,2008-12-27T09:21:15
m3g20090202t064453,-88.90921846196579,32.83085363647556,1.7341833682375078,64.48698942183745,2009-02-02T06:44:53,2009-02-02T07:25:00
m3g20090212t222453,-75.13968367676833,54.20548762928164,262.5253591592434,267.714171206217,2009-02-12T22:24:53,2009-02-12T23:07:28
m3g20090731t005012,-57.77690405783826,53.61812010922987,25.30510631258877,33.13704831075651,2009-07-31T00:50:12,2009-07-31T01:29:12
m3g20081227t145550,-2.06049209943562,58.41830207365704,166.5542574946623,170.46191970735907,2008-12-27T14:55:50,2008-12-27T15:15:59
m3g20090207t200231,0.1715828197955471,89.98394741085339,0.0005324162344236491,359.99981578492583,2009-02-07T20:02:31,2009-02-07T20:43:27
m3g20090202t082431,62.33365201360098,88.92368575932514,22.63249006117157,87.24545873026207,2009-02-02T08:24:31,2009-02-02T08:33:14
m3g20081228t004635,-0.7007765700886257,59.92312317621408,161.25765772398154,165.31705433065,2008-12-28T00:46:35,2008-12-28T01:06:44
m3g20090212t230728,-89.9975058127347,-75.11251350845558,0.0014672716915253962,359.99652156731656,2009-02-12T23:07:28,2009-02-12T23:12:21
m3g20090731t012912,53.53889488069671,87.20033873763964,0.00020426254222906482,359.999723044046,2009-07-31T01:29:12,2009-07-31T01:41:21
m3g20090202t083314,-23.96899767500741,62.36416318771267,42.69084448105244,46.08009359583615,2009-02-02T08:33:15,2009-02-02T09:01:41
m3g20081228t083935,-0.8672339949689708,59.881098977464646,156.97410326762918,160.99446157454997,2008-12-28T08:39:35,2008-12-28T08:59:45
m3g20090207t204327,-61.908276826666686,0.21278506333519734,327.99818089146936,331.77168679758574,2009-02-07T20:43:28,2009-02-07T21:03:37
m3g20090213t001153,-56.15547988663643,87.46222591566227,241.24456912909068,275.7283323018928,2009-02-13T00:11:53,2009-02-13T00:59:21
m3g20090202t090141,-55.249615776569605,-23.93835242770289,41.74965152148346,44.40236252843871,2009-02-02T09:01:41,2009-02-02T09:12:00
m3g20081228t163233,29.14508567967194,59.88505796672659,153.1209337360299,156.60341047262716,2008-12-28T16:32:33,2008-12-28T16:42:43
m3g20090207t210337,-89.7254945233811,-61.85408217500628,246.11295864827358,330.5917074526252,2009-02-07T21:03:37,2009-02-07T21:12:39
m3g20090731t045352,-89.9976222407345,55.46426339191596,0.002878469820678745,359.9979680950469,2009-07-31T04:53:52,2009-07-31T05:45:41
m3g20081229t022350,-1.1614185485052937,59.67581834723326,147.19126849531312,151.0438814705406,2008-12-29T02:23:50,2008-12-29T02:43:59
m3g20090202t103351,-66.49251969061761,54.65496653165114,39.77490511859353,44.58451896452821,2009-02-02T10:33:51,2009-02-02T11:13:46
m3g20090207t221151,-45.67698612417519,89.90060100058676,6.516899912542089e-05,359.99987076917563,2009-02-07T22:11:51,2009-02-07T22:56:24
m3g20081229t101650,-1.176313809037428,59.62370451300226,142.82692290438249,146.56144747664104,2008-12-29T10:16:50,2008-12-29T10:36:59
m3g20090213t022112,-88.73266945198965,53.5708903261591,244.03352948830243,296.03277406569754,2009-02-13T02:21:12,2009-02-13T03:08:01
m3g20090202t111347,-89.48393351509979,-66.44100268441166,0.0013883921601321946,359.9985460915668,2009-02-02T11:13:47,2009-02-02T11:21:20
m3g20090731t092152,-57.78492544212153,87.04630927311186,8.621959939004798e-05,359.99995765626886,2009-07-31T09:21:52,2009-07-31T10:13:00
m3g20081229t180950,-1.3268552495256742,59.52540670346664,138.40500813715505,142.0131251572982,2008-12-29T18:09:50,2008-12-29T18:30:01
m3g20090207t225624,-55.724081570418775,-45.628917248651,327.5249956660798,329.9243238115687,2009-02-07T22:56:24,2009-02-07T22:59:39
m3g20090202t122051,40.26202012658902,88.35856331491466,29.908169831215137,75.05717793589297,2009-02-02T12:20:51,2009-02-02T12:36:39
m3g20090207t235830,55.932066463780224,89.99778261691155,0.00045255485031610966,359.99996789563346,2009-02-07T23:58:30,2009-02-08T00:19:12
m3g20081230t020405,-4.9737628530907765,55.70205132927563,133.96965000513978,137.2396788416911,2008-12-30T02:04:05,2008-12-30T02:24:14
m3g20090202t123639,-55.81822725811003,40.29002179749901,39.50190096597153,43.00526841597343,2009-02-02T12:36:39,2009-02-02T13:08:20
m3g20090811t012112,-61.41908712636133,-37.43904322654361,242.875244934912,248.28729280965766,2009-08-11T01:21:12,2009-08-11T01:29:32
m3g20090213t040732,-54.73425686210656,88.84297833503797,218.6950304851253,286.30001705425093,2009-02-13T04:07:32,2009-02-13T04:55:01
m3g20090208t001912,-89.61278108271635,61.86667347126858,251.7070813165459,332.3131016218253,2009-02-08T00:19:12,2009-02-08T01:08:39
m3g20081230t115533,-5.522361241179868,55.05512159051578,128.54240796662322,131.5690736050506,2008-12-30T11:55:33,2008-12-30T12:15:43
m3g20090202t142951,-81.86481807905308,55.070555698542535,32.10569031857594,42.56460200870915,2009-02-02T14:29:51,2009-02-02T15:14:58
m3g20090811t013030,-34.66686925738517,60.3341230905548,240.50243207622646,246.56763463059517,2009-08-11T01:30:30,2009-08-11T02:03:51
m3g20081230t175018,-5.34082310578312,55.194008902678725,125.27419845445145,128.21018049650218,2008-12-30T17:50:18,2008-12-30T18:10:28
m3g20090208t020750,57.7088878881231,89.99720377351872,0.0005538303678391292,359.99995457305283,2009-02-08T02:07:50,2009-02-08T02:18:36
m3g20090811t020351,60.309297335963926,83.06528840624587,226.9014583055513,251.3489626891733,2009-08-11T02:03:51,2009-08-11T02:12:01
m3g20081231t034148,-5.859058662257207,54.61551428523018,119.70355772190528,122.51465841763589,2008-12-31T03:41:48,2008-12-31T04:01:58
m3g20090213t061652,-89.33254204047839,54.93159010801193,229.0627747858717,312.21007548869187,2009-02-13T06:16:52,2009-02-13T07:04:21
m3g20090202t151458,-89.99854034242016,-81.75604013841198,9.108992267283036e-05,359.99960348911765,2009-02-02T15:14:58,2009-02-02T15:17:40
m3g20090208t021836,-55.519834532261235,57.75942309245357,325.44369468339147,330.7801959468148,2009-02-08T02:18:36,2009-02-08T02:55:39
m3g20081231t113333,-2.5839083511908028,58.57324299829655,115.07951104046028,118.21952318115385,2008-12-31T11:33:33,2008-12-31T11:53:58
m3g20090811t053041,-80.65072699374902,50.986649388273875,238.2475383477293,255.18242829208026,2009-08-11T05:30:41,2009-08-11T06:16:41
m3g20090202t161651,-40.875799652824156,88.78928241639478,26.82156244777212,82.7080915175523,2009-02-02T16:16:51,2009-02-02T16:59:32
m3g20081231t192648,-2.3075666397137944,58.09145845565099,110.7110994323139,113.83374451871114,2008-12-31T19:26:48,2008-12-31T19:46:58
m3g20090208t035432,55.71069819472506,89.99679757228495,0.0006943078517151983,359.9999413813649,2009-02-08T03:54:32,2009-02-08T04:17:18
m3g20090213t080353,-55.31000360937652,88.20839319068142,228.93701710931927,275.94837113843744,2009-02-13T08:03:53,2009-02-13T08:51:21
m3g20090202t165932,-55.42242709707473,-40.828673143970704,37.28473016739989,39.956418575799105,2009-02-02T16:59:32,2009-02-02T17:04:20
m3g20090103t084105,-31.34260740627327,29.19314726405723,77.58264119681388,79.30719803087577,2009-01-03T08:41:05,2009-01-03T09:01:00
m3g20090811t095313,-62.519242407207784,-45.57069318354251,238.51128423282643,244.24896336814675,2009-08-11T09:53:13,2009-08-11T09:59:01
m3g20090811t100003,-42.89593692981303,-9.168946949778645,238.75920035478862,242.3147008176609,2009-08-11T10:00:03,2009-08-11T10:11:38
m3g20090208t061844,-55.351079650095215,45.460762187485074,323.36667924031605,327.77329899858364,2009-02-08T06:18:44,2009-02-08T06:51:40
m3g20090103t143945,-44.66073111607215,15.884194845233454,74.14827031706463,76.19813984764197,2009-01-03T14:39:45,2009-01-03T14:59:40
m3g20090202t182612,-75.92434579858362,54.44636141798216,33.221046645121525,40.4960368396154,2009-02-02T18:26:12,2009-02-02T19:09:09
m3g20090811t101138,-9.512370605624213,82.69972923270814,222.43152129084226,245.7917192869424,2009-08-11T10:11:38,2009-08-11T10:44:11
m3g20090208t075032,55.59066504188491,89.99934628798547,0.0008676395173821334,359.99979768148927,2009-02-08T07:50:32,2009-02-08T08:08:38
m3g20090213t101313,-88.87488492229059,54.30405233776616,236.3062098347005,294.18084259623936,2009-02-13T10:13:13,2009-02-13T11:00:21
m3g20090103t223205,-44.63523437472517,15.819180815187464,69.79840550017919,71.86782857435297,2009-01-03T22:32:05,2009-01-03T22:52:00
m3g20090202t190909,-89.65376403802654,-75.84926197797729,0.0004068680319856507,359.99998243967997,2009-02-02T19:09:09,2009-02-02T19:13:40
m3g20090104t062425,-44.747588796980104,15.577654379354328,65.35690445122924,67.47828946367856,2009-01-04T06:24:25,2009-01-04T06:44:20
m3g20090208t080838,-89.84151934745171,69.9781036338956,169.85163577129714,329.2509462752268,2009-02-08T08:08:38,2009-02-08T09:01:00
m3g20090811t135702,-89.99748623610566,0.7199420120622012,0.0003919130762696995,359.99822864095046,2009-08-11T13:57:02,2009-08-11T14:31:01
m3g20090202t201251,-56.055503449501856,89.20017688154701,22.906009064167428,93.80731719755993,2009-02-02T20:12:51,2009-02-02T21:00:40
m3g20090104t102025,-45.341509941647864,15.943773504679491,63.124922173168784,65.3438698016057,2009-01-04T10:20:25,2009-01-04T10:40:40
m3g20090213t115953,-54.90033209893872,88.58945373033299,221.07442120303912,278.6204253505274,2009-02-13T11:59:53,2009-02-13T12:47:21
m3g20090208t100012,36.81144893812032,89.43581052676477,7.525773659768138e-05,359.9991893868672,2009-02-08T10:00:12,2009-02-08T10:17:39
m3g20090812t071513,-58.02109337851071,86.70124181497052,207.6105712707311,256.66346085746756,2009-08-12T07:15:13,2009-08-12T08:06:01
m3g20090202t222211,37.22183867103006,54.84410041317073,35.8700009166481,38.47295412414377,2009-02-02T22:22:11,2009-02-02T22:27:58
m3g20090104t161446,-44.68121059264961,15.512625822582473,59.92422957057479,62.15934678766972,2009-01-04T16:14:46,2009-01-04T16:34:39
m3g20090208t101739,-55.10918243736748,36.852207861240075,321.2738705010482,325.2126915098468,2009-02-08T10:17:39,2009-02-08T10:47:40
m3g20090203t041059,-56.31376892794425,71.25025282724567,30.561719618050837,37.32466102523212,2009-02-03T04:10:59,2009-02-03T04:53:00
m3g20090104t220845,-45.04326408829199,16.150590805767248,56.689303826338225,58.98543840575469,2009-01-04T22:08:45,2009-01-04T22:29:00
m3g20090213t140913,-89.49108409449072,54.671152000076745,214.71928336957265,313.2920061596508,2009-02-13T14:09:13,2009-02-13T14:56:41
m3g20090105t060105,-45.12619280363007,16.081534887713858,52.44160432759335,54.772481664113634,2009-01-05T06:01:05,2009-01-05T06:21:20
m3g20090208t114652,27.68249767089039,89.99760826279932,4.820441703685561e-05,359.99973169440824,2009-02-08T11:46:52,2009-02-08T12:18:42
m3g20090812t111903,-89.99626451014873,54.422557836939326,0.0004590926488063467,359.9984945277479,2009-08-12T11:19:03,2009-08-12T12:10:41
m3g20090105t134845,-31.019770128961987,30.2019211105863,48.48223407870703,50.71095848286941,2009-01-05T13:48:45,2009-01-05T14:08:59
m3g20090203t061431,-89.54557406922329,54.54822539885048,0.00032237245536277697,359.9997823031447,2009-02-03T06:14:31,2009-02-03T07:02:00
m3g20090213t155552,-18.85984923075571,88.97074197657685,210.53750360126443,284.90672612630385,2009-02-13T15:55:52,2009-02-13T16:31:39
m3g20090105t194305,-30.276756800242968,29.97813219968955,45.2934269507722,47.58096651081623,2009-01-05T19:43:05,2009-01-05T20:03:00
m3g20090208t121842,-89.87188072929928,27.720152141294264,207.9731052327744,323.83456398436834,2009-02-08T12:18:42,2009-02-08T12:57:00
m3g20090105t233905,-30.8097731420457,30.475440459075152,43.109041238704904,45.480564737719625,2009-01-05T23:39:05,2009-01-05T23:59:20
m3g20090812t154723,-58.63224687571099,86.36853388410624,201.29972513620808,246.54373798788208,2009-08-12T15:47:23,2009-08-12T16:38:21
m3g20090213t180532,-89.08953153369234,54.048538095146675,224.28083848178082,293.0658515971876,2009-02-13T18:05:32,2009-02-13T18:52:41
m3g20090203t080104,-43.71593632827594,89.66645498729048,27.52674049175822,106.78706626228865,2009-02-03T08:01:04,2009-02-03T08:44:57
m3g20090208t135610,-15.392718007046216,89.70379048758629,0.0007499342612268682,359.99931832536566,2009-02-08T13:56:10,2009-02-08T14:30:51
m3g20090812t195113,-89.99713520007313,-85.01559434447293,0.00014515382114104182,359.9984790955133,2009-08-12T19:51:13,2009-08-12T19:54:16
m3g20090106t073125,-31.029736970334557,30.28648052128454,38.816431206846715,41.28777956579287,2009-01-06T07:31:25,2009-01-06T07:51:40
m3g20090203t084457,-55.95841753914768,-43.67093059441986,28.351475772901267,31.129246833236696,2009-02-03T08:44:58,2009-02-03T08:49:00
m3g20090208t143051,-54.827948644696896,-15.35747539511632,319.2134436919688,321.937042561538,2009-02-08T14:30:51,2009-02-08T14:43:39
m3g20090106t112745,29.30367355050245,29.619938271446628,37.45512356980425,39.17937182003904,2009-01-06T11:27:45,2009-01-06T11:27:51
m3g20090213t195213,-55.0984760621809,88.30679150605054,223.38246191256562,273.0049946370092,2009-02-13T19:52:13,2009-02-13T20:39:41
m3g20090106t112923,22.654499509689288,24.66148709115291,37.395899360801074,39.076027099740855,2009-01-06T11:29:23,2009-01-06T11:30:02
m3g20090106t113017,19.665333140227546,21.944077816618627,37.371911644031584,39.027570538543856,2009-01-06T11:30:17,2009-01-06T11:31:02
m3g20090812t195416,-85.2930113449753,54.101311248781634,208.5083402028118,239.5092327205046,2009-08-12T19:54:16,2009-08-12T20:43:01
m3g20090106t113234,14.710111501860418,15.02208810112771,37.32644275701404,38.902740096744616,2009-01-06T11:32:34,2009-01-06T11:32:41
m3g20090106t113356,10.824113577724152,10.894914131485024,37.29209506761297,38.83606357273029,2009-01-06T11:33:56,2009-01-06T11:33:58
m3g20090208t154251,56.108894550327605,89.99732848110077,0.0001251041138490292,359.99961027078194,2009-02-08T15:42:51,2009-02-08T16:01:25
m3g20090106t113423,8.30905865754746,9.524573132203207,37.26192363567944,38.8116615276646,2009-01-06T11:34:23,2009-01-06T11:34:47
m3g20090203t135512,-52.57040387259176,89.73922541160572,25.255249485298954,107.33614465181586,2009-02-03T13:55:12,2009-02-03T14:42:02
m3g20090106t113528,3.2537425141694136,6.275788939813467,37.20425859330821,38.769716014253305,2009-01-06T11:35:28,2009-01-06T11:36:27
m3g20090106t113800,-8.356797672780786,-1.3796316498656276,37.04075691406264,38.671503359968426,2009-01-06T11:38:00,2009-01-06T11:40:17
m3g20090106t114017,-30.644225524373564,-8.31973368643992,36.64013726674976,38.59650912632407,2009-01-06T11:40:17,2009-01-06T11:47:39
m3g20090106t152345,-31.283030358655893,30.011010700288672,34.457129626525244,37.1072457822364,2009-01-06T15:23:45,2009-01-06T15:43:59
m3g20090213t220133,2.2451329858067823,54.38368602658656,250.09257270491798,252.81121875876715,2009-02-13T22:01:33,2009-02-13T22:18:52
m3g20090203t144202,-55.52997798974194,-52.5203720743139,25.016565237407235,27.716855717623282,2009-02-03T14:42:02,2009-02-03T14:43:00
m3g20090208t160125,-89.70907673370495,68.01788327991902,243.2487985957159,324.41667528253106,2009-02-08T16:01:26,2009-02-08T16:52:59
m3g20090203t160452,-41.68909479345741,54.338311167581956,24.76177738899776,29.14109818024816,2009-02-03T16:04:52,2009-02-03T16:36:29
m3g20090813t001943,-58.84781624410758,86.04567451577942,195.80499822131657,237.42414378656903,2009-08-13T00:19:43,2009-08-13T01:10:41
m3g20090213t221852,-89.70474566133795,2.270768488820224,192.3593290622633,318.8984202521941,2009-02-13T22:18:52,2009-02-13T22:49:01
